"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round"
"122",8,"edyta","ropek","POL",9.311,NA,FALSE,FALSE,TRUE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",9,"anastasiya","savisko","UKR",10.14,9.66,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",10,"mariia","krasavina","RUS",10.044,9.9,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",11,"kseniya","polekhina","RUS",9.778,9.93,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",12,"stefanie","pichler","AUT",9.836,10.06,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",13,"klaudia","buczek","POL",10.553,10.38,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",14,"nataliia","stepanova","RUS",10.759,10.51,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",15,"alexandra","elmer","AUT",10.642,10.62,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",16,"margot","heitz","FRA",9.664,11.96,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",17,"valentina","yurina","RUS",10.896,NA,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",18,"iuliia","kaplina","RUS",10.907,NA,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",19,"monika","prokopiuk-kawecka","POL",11.025,NA,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",20,"nina","lach","AUT",11.704,NA,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",21,"jacquelyn","wu","USA",11.905,NA,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",22,"eva","krizova","CZE",14.781,NA,FALSE,FALSE,FALSE,FALSE,"F","732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",1,"alina","gaidamakina","RUS",9.65,9.24,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",2,"mariia","krasavina","RUS",9.82,9.44,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",3,"natalia","titova","RUS",9.53,9.47,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",4,"kseniya","polekhina","RUS",9.89,9.98,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",5,"aleksandra","miroslaw","POL",9.73,9.49,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",6,"cuilian","he","CHN",9.28,9.52,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",7,"edyta","ropek","POL",9.76,9.56,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",8,"xuhua","pan","CHN",11.56,10.92,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",9,"yuliya","levochkina","RUS",11.48,9.53,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",10,"monika","prokopiuk-kawecka","POL",10.54,11.05,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",11,"anastasiya","savisko","UKR",10.93,11.06,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",12,"wangmu","renzeng","CHN",12.16,11.58,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",13,"yang","wang","CHN",10.22,11.85,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",14,"anouck","jaubert","FRA",10.28,11.95,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",15,"margot","heitz","FRA",9.51,13.59,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",16,"esther","bruckner","FRA",10.49,14.76,FALSE,FALSE,FALSE,FALSE,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",17,"wangmu","gesang","CHN",13.32,NA,FALSE,FALSE,NA,NA,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",18,"rong","jiang","CHN",13.97,NA,FALSE,FALSE,NA,NA,"F","727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",1,"iuliia","kaplina","RUS",8.23,7.85,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",2,"mariia","krasavina","RUS",8.77,7.97,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",3,"yuliya","levochkina","RUS",8.96,10.54,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",4,"alina","gaidamakina","RUS",9.34,11.02,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",5,"aleksandra","miroslaw","POL",8.97,8.79,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",6,"supita","tita","INA",9.4,8.95,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",7,"klaudia","buczek","POL",9.41,9.12,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",8,"anouck","jaubert","FRA",9.57,10.75,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",9,"edyta","ropek","POL",10.23,9.92,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",10,"monika","prokopiuk-kawecka","POL",9.94,9.95,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",11,"anastasiya","savisko","UKR",9.5,10.28,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",12,"alla","marenych","UKR",10.43,11.24,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",13,"margot","heitz","FRA",10.14,11.63,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",14,"xuhua","pan","CHN",11.77,11.76,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",15,"cuilian","he","CHN",11.49,NA,FALSE,FALSE,TRUE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",16,"wangmu","renzeng","CHN",11.54,NA,FALSE,FALSE,TRUE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",17,"lamu","renqing","CHN",12.57,NA,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",18,"katharina","saurwein","AUT",16.51,NA,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",19,"risa","ota","JPN",26.63,NA,FALSE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",20,"farnaz","esmaeilzadeh","IRI",NA,NA,TRUE,FALSE,FALSE,FALSE,"F","805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",1,"alina","gaidamakina","RUS",8.54,8.24,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2,"aleksandra","miroslaw","POL",8.78,8.54,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",3,"mariia","krasavina","RUS",8.87,8.32,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",4,"iuliia","kaplina","RUS",8.89,NA,FALSE,FALSE,TRUE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",5,"anouck","jaubert","FRA",8.97,8.79,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",6,"yuliya","levochkina","RUS",9.48,8.82,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",7,"supita","tita","INA",9.37,9.27,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",8,"alla","marenych","UKR",9.9,9.88,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",9,"anastasiya","savisko","UKR",9.95,9.52,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",10,"farnaz","esmaeilzadeh","IRI",9.75,9.92,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",11,"monika","prokopiuk-kawecka","POL",10.11,9.98,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",12,"margot","heitz","FRA",9.54,10.46,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",13,"edyta","ropek","POL",9.92,10.5,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",14,"klaudia","buczek","POL",9.02,10.53,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",15,"cuilian","he","CHN",11.09,12.76,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",16,"xuhua","pan","CHN",11.38,NA,FALSE,FALSE,TRUE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",17,"lamu","renqing","CHN",12.45,NA,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",18,"wangmu","renzeng","CHN",13.81,NA,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",19,"risa","ota","JPN",27.43,NA,FALSE,FALSE,FALSE,FALSE,"F","804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",1,"iuliia","kaplina","RUS",8.875,9.31,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2,"alina","gaidamakina","RUS",8.719,NA,FALSE,FALSE,TRUE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",3,"yuliya","levochkina","RUS",9.062,9.04,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",4,"mariia","krasavina","RUS",8.453,10.54,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",5,"aleksandra","miroslaw","POL",8.828,8.67,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",6,"farnaz","esmaeilzadeh","IRI",9.609,9.73,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",7,"anouck","jaubert","FRA",9.219,10.12,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",8,"klaudia","buczek","POL",8.812,11.79,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",9,"margot","heitz","FRA",9.672,NA,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",10,"edyta","ropek","POL",9.922,NA,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",11,"monika","prokopiuk-kawecka","POL",10.031,NA,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",12,"alla","marenych","UKR",10.188,NA,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",13,"katharina","saurwein","AUT",17.422,NA,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",14,"woonwha","jeong","KOR",24.469,NA,FALSE,FALSE,FALSE,FALSE,"F","803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",1,"alina","gaidamakina","RUS",8.78,8.35,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2,"yuliya","levochkina","RUS",8.46,8.78,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",3,"mariia","krasavina","RUS",8.71,8.38,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",4,"aleksandra","miroslaw","POL",8.91,NA,FALSE,FALSE,TRUE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",5,"klaudia","buczek","POL",8.54,8.72,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",6,"kseniya","polekhina","RUS",9.03,9.62,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",7,"iuliia","kaplina","RUS",8.64,99.99,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",8,"anouck","jaubert","FRA",8.73,NA,FALSE,FALSE,TRUE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",9,"monika","prokopiuk-kawecka","POL",9.88,10.09,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",10,"natalia","iakovleva","RUS",10.29,10.4,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",11,"svetlana","motovilova","RUS",10.66,10.54,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",12,"stefanie","pichler","AUT",10.53,11.06,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",13,"varvara","shatalova","RUS",10.82,11.31,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",14,"anna","tsyganova","RUS",9.1,NA,FALSE,FALSE,TRUE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",15,"patrycja","chudziak","POL",10.65,NA,FALSE,FALSE,TRUE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",16,"elena","timofeeva","RUS",10.82,NA,FALSE,FALSE,TRUE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",17,"nataliia","stepanova","RUS",10.96,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",18,"margot","heitz","FRA",11.09,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",19,"maria","bogdanova","RUS",11.12,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",20,"edyta","ropek","POL",11.27,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",21,"nadazhda","krasavina","RUS",11.55,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",22,"nina","lach","AUT",11.89,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",23,"daria","malysheva","RUS",12.09,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",24,"yulia","khutorova","RUS",12.63,NA,FALSE,FALSE,FALSE,FALSE,"F","802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",1,"alina","gaidamakina","RUS",8.71,8.78,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2,"mariia","krasavina","RUS",8.9,NA,FALSE,FALSE,TRUE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",3,"kseniya","polekhina","RUS",10.79,8.61,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",4,"anouck","jaubert","FRA",8.91,9.04,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",5,"iuliia","kaplina","RUS",10.07,8.65,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",6,"anna","tsyganova","RUS",9.01,9.38,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",7,"monika","prokopiuk-kawecka","POL",9.48,9.45,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",8,"yuliya","levochkina","RUS",9.75,NA,FALSE,FALSE,TRUE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",9,"alla","marenych","UKR",10.11,10.04,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",10,"stefanie","pichler","AUT",10.22,10.72,FALSE,FALSE,FALSE,FALSE,"F","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
