"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event"
"690",8,"qixin","zhong","CHN",6.37,NA,FALSE,FALSE,FALSE,TRUE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"691",9,"zhiyong","ou","CHN",6.99,6.86,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"692",10,"quentin","nambot","FRA",6.99,6.98,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"693",11,"vladislav","deulin","RUS",7.2,7.07,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"694",12,"morteza","mohammadi","IRI",7.38,7.66,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"695",13,"guillaume","moro","FRA",8.08,7.85,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"696",14,"penghui","lin","CHN",7.08,8.52,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"697",15,"michal","lewicki","POL",7.73,13.35,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"698",16,"evgenii","vaitsekhovskii","RUS",6.88,NA,FALSE,FALSE,TRUE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"699",17,"zida","ma","CHN",8.52,NA,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"700",18,"jungju","kim","KOR",8.62,NA,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"701",19,"sean","mccoll","CAN",9,NA,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"702",20,"zhaxi","bianba","CHN",10.33,NA,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"703",21,"naoto","hakamada","JPN",10.65,NA,FALSE,FALSE,FALSE,FALSE,"M",908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2015,2015-10-17,2015-10-18,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015"
"704",1,"dmitrii","timofeev","RUS",6,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"705",2,"libor","hroza","CZE",6.47,NA,FALSE,FALSE,FALSE,TRUE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"706",3,"danyil","boldyrev","UKR",6.8,5.87,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"707",4,"marcin","dzienski","POL",6.21,7.56,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"708",5,"evgenii","vaitsekhovskii","RUS",6.57,6.81,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"709",6,"bassa","mawem","FRA",6.07,7.3,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"710",7,"reza","alipour shenazandifard","IRI",6,NA,FALSE,FALSE,TRUE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"711",8,"stanislav","kokorin","RUS",6.32,NA,FALSE,FALSE,TRUE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"712",9,"yulianto","abudzar","INA",6.91,6.59,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"713",10,"sufriyanto","rindi","INA",6.85,6.65,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"714",11,"alessandro","santoni","ITA",6.9,6.66,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"715",12,"aleksandr","shilov","RUS",6.61,7.45,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"716",13,"leonardo","gontero","ITA",6.81,7.73,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"717",14,"zhiyong","ou","CHN",6.63,8.55,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"718",15,"hamidreza","toozandehjani","IRI",6.83,9.74,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"719",16,"aleksandr","shikov","RUS",6.34,NA,FALSE,FALSE,FALSE,TRUE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"720",17,"pandu asmoro","galar","INA",6.95,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"721",18,"jan","kriz","CZE",7.16,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"722",19,"michal","lewicki","POL",7.33,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"723",20,"sungjoon","chae","KOR",7.34,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"724",21,"morteza","mohammadi","IRI",7.39,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"725",22,"zhixuan","chen","CHN",7.53,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"726",23,"zida","ma","CHN",7.73,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"727",24,"penghui","lin","CHN",7.78,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"728",25,"sean","mccoll","CAN",7.82,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"729",26,"igor","tyapkin","UKR",7.94,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"730",27,"yurong","duan","CHN",8.2,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"731",28,"tomasz","sordyl","POL",8.61,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"732",29,"haibin","qu","CHN",8.66,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"733",30,"yufei","pan","CHN",8.99,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"734",31,"yoshiyuki","ogata","JPN",9.33,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"735",32,"chi-fung","au","HKG",9.92,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"736",33,"yerzhan","beisembayev","KAZ",10.91,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"737",34,"cheung-chi shoji","chan","HKG",11.36,NA,FALSE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"738",35,"keita","watabe","JPN",NA,NA,TRUE,FALSE,FALSE,FALSE,"M",939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-04-30,2016-05-01,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016"
"739",1,"reza","alipour shenazandifard","IRI",6.1,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"740",2,"libor","hroza","CZE",6.31,NA,FALSE,FALSE,FALSE,TRUE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"741",3,"marcin","dzienski","POL",6.09,5.97,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"742",4,"stanislav","kokorin","RUS",6.39,6.91,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"743",5,"bassa","mawem","FRA",5.98,6.05,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"744",6,"danyil","boldyrev","UKR",6.1,6.07,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"745",7,"dmitrii","timofeev","RUS",6.05,6.13,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"746",8,"aleksandr","shilov","RUS",6.27,7.1,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"747",9,"aleksandr","shikov","RUS",6.41,6.21,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"748",10,"leonardo","gontero","ITA",6.42,6.32,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"749",11,"pandu asmoro","galar","INA",6.54,6.51,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"750",12,"evgenii","vaitsekhovskii","RUS",6.81,6.74,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"751",13,"yulianto","abudzar","INA",6.69,6.82,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"752",14,"sufriyanto","rindi","INA",6.71,6.93,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"753",15,"morteza","mohammadi","IRI",6.89,7,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"754",16,"penghui","lin","CHN",6.72,8.92,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"755",17,"zhiyong","ou","CHN",6.9,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"756",18,"michal","lewicki","POL",7.18,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"757",19,"zhixuan","chen","CHN",7.45,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"758",20,"yurong","duan","CHN",7.64,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"759",21,"zida","ma","CHN",7.73,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"760",22,"alessandro","santoni","ITA",7.82,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"761",23,"igor","tyapkin","UKR",7.86,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"762",24,"tomasz","sordyl","POL",8.3,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"763",25,"sean","mccoll","CAN",8.34,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"764",26,"yufei","pan","CHN",8.64,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"765",27,"haibin","qu","CHN",8.94,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"766",28,"yerzhan","beisembayev","KAZ",10.33,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"767",29,"nyambayar","lkhagvabazar","MGL",18.15,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"768",30,"enkhbaatar","dorjsuren","MGL",18.74,NA,FALSE,FALSE,FALSE,FALSE,"M",940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-05-07,2016-05-08,"IFSC Climbing Worldcup (S) - Nanjing (CHN) 2016"
"769",1,"marcin","dzienski","POL",5.96,5.96,FALSE,FALSE,FALSE,FALSE,"M",944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2016,2016-07-11,2016-07-12,"IFSC Climbing Worldcup (L,S) -Chamonix (FRA) 2016"
