"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final"
"2355",53,"simon","lorenzi","BEL",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356",54,"nicolas","collin","BEL",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357",55,"ka-chun","yau","HKG",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358",56,"jernej","kruder","SLO",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359",57,"hei-yeung","lam","HKG",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360",58,"marcello","bombardi","ITA",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361",59,"sean","bailey","USA",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362",60,"ram","levin","ISR",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363",61,"sirapob","jirajaturapak","THA",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364",62,"loïc","timmermans","BEL",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365",63,"anze","peharc","SLO",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366",64,"zhaxi","bianba","CHN",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367",65,"francesco","vettorata","ITA",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368",66,"sergii","topishko","UKR",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2369",67,"ned","middlehurst","AUS",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370",68,"aleksey","rubtsov","RUS",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371",69,"muhammad taqiuddin","bin mohd zulkifli","MAS",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372",70,"mohd izzat","mohd shokor","MAS",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2373",71,"yuval","shemla","ISR",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374",72,"chia hsiang","lin","TPE",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375",73,"nimrod","marcus","ISR",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376",74,"george","sanders","NZL",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377",75,"sam","lavender","AUS",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378",76,"mickael","mawem","FRA",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379",77,"alex","khazanov","ISR",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380",78,"alban","levier","FRA",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2381",79,"fedir","samoilov","UKR",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382",80,"stefano","ghisolfi","ITA",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383",81,"hritik","marne","IND",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384",82,"thomas","waldin","NZL",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385",83,"chase","gatland","NZL",5.914,NA,FALSE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2386",84,"ludovico","fossali","ITA",5.914,NA,TRUE,FALSE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2387",84,"hannes","puman","SWE",5.914,NA,FALSE,TRUE,FALSE,FALSE,"M","1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2388",1,"bassa","mawem","FRA",5.699,5.73,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389",2,"vladislav","deulin","RUS",5.699,11.54,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390",3,"aspar","aspar","INA",5.699,6.08,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2391",4,"long","cao","CHN",5.699,10,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2392",5,"aleksandr","shikov","RUS",5.699,7.12,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393",6,"sergei","rukin","RUS",5.699,7.26,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394",7,"reza","alipour shenazandifard","IRI",5.699,7.58,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395",8,"dmitrii","timofeev","RUS",5.699,NA,FALSE,FALSE,TRUE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2396",9,"aleksandr","shilov","RUS",5.699,6.06,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397",10,"stanislav","kokorin","RUS",5.699,6.094,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398",11,"amir","maimuratov","KAZ",5.699,6.096,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399",12,"gian luca","zodda","ITA",5.699,6.31,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400",13,"georgy","artamonov","RUS",5.699,6.8,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401",14,"ludovico","fossali","ITA",5.699,6.96,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402",15,"jan","kriz","CZE",5.699,7.66,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403",16,"lev","rudatskiy","RUS",5.699,7.68,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2404",17,"marcin","dzienski","POL",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2405",18,"fatchur","roji","INA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2406",19,"arsenii","bogomolov","RUS",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2407",20,"joe","goodacre","USA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2408",21,"nikolai","iarilovets","RUS",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2409",22,"mehdi","alipour shenazandifard","IRI",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2410",23,"mickael","mawem","FRA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411",24,"alfian","muhammad fajri","INA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412",25,"ehsan","asrar","IRI",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2413",26,"carlos","granja","ECU",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2414",27,"sergei","luzhetskii","RUS",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2415",28,"lukas","knapp","AUT",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2416",29,"keita","dohi","JPN",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2417",30,"rishat","khaibullin","KAZ",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418",31,"josh","levin","USA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419",32,"manuel","cornu","FRA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420",33,"yufei","pan","CHN",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421",34,"danny","valencia","ECU",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422",35,"matthias","erber","AUT",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423",36,"jan","hojer","GER",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424",37,"alisher","murat","KAZ",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2425",38,"sam","avezou","FRA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426",39,"michael","piccolruaz","ITA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427",40,"sean","mccoll","CAN",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428",41,"jakob","schubert","AUT",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429",42,"kokoro","fujii","JPN",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2430",43,"aleksey","rubtsov","RUS",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431",44,"rudolph","ruana","USA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432",45,"cesar","grosso","BRA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433",46,"taisei","ishimatsu","JPN",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2434",47,"john","brosler","USA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435",48,"cheung-chi shoji","chan","HKG",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2436",49,"rei","sugimoto","JPN",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2437",50,"sascha","lehmann","SUI",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2438",51,"ode rifaldi","ridjaya","INA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2439",52,"yannick","flohé","GER",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2440",53,"jernej","kruder","SLO",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2441",54,"william","bosi","GBR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442",55,"alimzhan","myrzabekov","KAZ",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2443",56,"william","ridal","GBR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2444",57,"georg","parma","AUT",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2445",58,"jongwon","chon","KOR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2446",59,"simon","lorenzi","BEL",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447",60,"lasa","temi","INA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448",61,"yudai","ikeda","JPN",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449",62,"mark","chan chong kiat","SGP",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450",63,"nimrod","marcus","ISR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451",64,"chi-fung","au","HKG",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2452",65,"alban","levier","FRA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453",66,"singh","adarsh","IND",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2454",67,"stefano","ghisolfi","ITA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2455",68,"ram","levin","ISR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2456",69,"christopher","cosser","RSA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457",70,"lukas","franckaert","BEL",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2458",71,"ka-chun","yau","HKG",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459",72,"hannes","puman","SWE",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460",73,"loïc","timmermans","BEL",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2461",74,"zach","galla","USA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2462",75,"jules","kluwer","NED",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2463",76,"francesco","vettorata","ITA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2464",77,"anze","peharc","SLO",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2465",78,"nicolas","collin","BEL",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2466",79,"dmitry","karavaev","BLR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2467",80,"alex","khazanov","ISR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468",81,"domen","skofic","SLO",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469",82,"cheuk-hei","ho","HKG",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470",83,"yuval","shemla","ISR",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471",84,"alexander","megos","GER",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472",85,"dmitrii","fakirianov","RUS",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473",86,"guillaume","moro","FRA",5.699,NA,FALSE,FALSE,FALSE,FALSE,"M","1113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
