"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round","tomoa_skip","year","start_date","end_date","event"
"82",12,"mariia","krasavina","RUS",9,10.63,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"83",13,"margot","heitz","FRA",10.1,13.05,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"84",14,"klaudia","buczek","POL",9.4,NA,FALSE,FALSE,TRUE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"85",15,"yang","wang","CHN",10.1,NA,FALSE,FALSE,TRUE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"86",16,"alexandra","elmer","AUT",10.19,NA,FALSE,FALSE,TRUE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"87",17,"tamara","ulzhabayeva","KAZ",10.2,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"88",18,"cuilian","he","CHN",10.4,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"89",18,"anastasiya","savisko","UKR",10.4,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"90",20,"lucelia","blanco","VEN",10.5,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"91",21,"nina","lach","AUT",10.9,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"92",22,"alla","marenych","UKR",11.3,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"93",23,"petra","klingler","SUI",11.4,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"94",24,"hung ying","lee","TPE",11.5,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"95",25,"andrea","rojas","ECU",11.7,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"96",26,"cecile","avezou","FRA",11.8,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"97",27,"anna","kolokovska","UKR",12,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"98",28,"yelena","grunyashina","KAZ",12.5,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"99",28,"yevgeniya","soboleva","KAZ",12.5,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"100",30,"anastasia","shymkova","UKR",12.6,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"101",31,"anna","tsyganova","RUS",12.8,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"102",31,"mariya","ustimenko","UKR",12.8,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"103",33,"delaney","miller","USA",13.3,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"104",34,"danielle","rogan","USA",13.5,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"105",35,"lucia","korcova","SVK",14.3,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"106",36,"simona","korcova","SVK",14.7,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"107",37,"aliya","iskakova","KAZ",15.3,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"108",37,"carolina","rosero","ECU",15.3,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"109",39,"maria","georgieva","BUL",16.2,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"110",40,"rebekka","stotz","SUI",16.8,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"111",41,"jain","kim","KOR",17.7,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"112",42,"barbara","bacher","AUT",20.6,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"113",43,"jenny","lavarda","ITA",20.8,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"114",44,"valeri","kremer","ISR",23.3,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"115",45,"konul","huseynova","AZE",34.6,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"116",46,"aysel","sultanova","AZE",65,NA,FALSE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"117",47,"reyhan","mammadova","AZE",NA,NA,TRUE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"118",47,"sima","seferova","AZE",NA,NA,TRUE,FALSE,FALSE,FALSE,"F",738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-09-12,2012-09-16,"IFSC Climbing World Championship - Paris (FRA) 2012"
"119",1,"esther","bruckner","FRA",8.72,8.54,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"120",2,"edyta","ropek","POL",9.56,9.19,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"121",3,"mariia","krasavina","RUS",8.39,8.58,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"122",4,"yuliya","levochkina","RUS",8.66,9.75,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"123",5,"kseniya","polekhina","RUS",9.19,9.02,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"124",6,"aleksandra","miroslaw","POL",8.92,9.02,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"125",7,"klaudia","buczek","POL",9.42,9.35,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"126",8,"alina","gaidamakina","RUS",8.55,9.97,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"127",9,"iuliia","kaplina","RUS",9.36,9.11,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"128",10,"supita","tita","INA",9.67,9.27,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"129",11,"cuilian","he","CHN",9.71,9.6,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"130",12,"anouck","jaubert","FRA",10.2,10.26,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"131",13,"monika","prokopiuk-kawecka","POL",9.37,10.43,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"132",14,"anastasiya","savisko","UKR",10.3,11.71,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"133",15,"puji","lestari","INA",10.7,12.07,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"134",16,"yang","wang","CHN",10.01,NA,FALSE,FALSE,TRUE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"135",17,"hung ying","lee","TPE",10.79,NA,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"136",18,"weiling","yang","CHN",11.11,NA,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"137",19,"xuhua","pan","CHN",11.28,NA,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"138",20,"lamu","renqing","CHN",11.46,NA,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"139",21,"wangmu","renzeng","CHN",11.88,NA,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"140",22,"rong","jiang","CHN",13.67,NA,FALSE,FALSE,FALSE,FALSE,"F",743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-12,2012-10-13,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012"
"141",1,"yuliya","levochkina","RUS",9.82,9.34,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"142",2,"mariia","krasavina","RUS",9.46,9.4,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"143",3,"esther","bruckner","FRA",9.51,9.35,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"144",4,"monika","prokopiuk-kawecka","POL",10.08,9.79,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"145",5,"alina","gaidamakina","RUS",9.27,8.67,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"146",6,"anouck","jaubert","FRA",9.31,10.04,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"147",7,"edyta","ropek","POL",9.29,10.12,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"148",8,"aleksandra","miroslaw","POL",9.02,NA,FALSE,FALSE,TRUE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"149",9,"klaudia","buczek","POL",10.2,NA,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"150",10,"cuilian","he","CHN",10.44,NA,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"151",11,"hung ying","lee","TPE",11.32,NA,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"152",12,"anastasiya","savisko","UKR",11.37,NA,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"153",13,"solah","kim","KOR",21.6,NA,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"154",14,"woonwha","jeong","KOR",26.05,NA,FALSE,FALSE,FALSE,FALSE,"F",744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2012,2012-10-20,2012-10-21,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012"
"155",1,"aleksandra","miroslaw","POL",8.94,8.43,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"156",2,"yuliya","levochkina","RUS",8.98,9.93,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"157",3,"iuliia","kaplina","RUS",8.98,8.44,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"158",4,"anouck","jaubert","FRA",9.27,8.93,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"159",5,"edyta","ropek","POL",9.29,8.9,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"160",6,"margot","heitz","FRA",9.82,9.35,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"161",7,"mariia","krasavina","RUS",9.58,9.56,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"162",8,"esther","bruckner","FRA",9.04,12.6,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
"163",9,"alina","gaidamakina","RUS",9.47,9.7,FALSE,FALSE,FALSE,FALSE,"F",789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2013,2013-03-22,2013-03-23,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013"
